"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.427380637661145,0.641857788266855,0.643291506960708,0.518055217123733,0.455568120907786,0.409522765813304,0.452052284679971,0.404108915898054,0.486527829146753,0.55639566724172,0.347779842625744,0.435423221413625,0.720545891852316,0.661903461059816,0.517274249640104,0.638029328610515,0.513105961049931,0.606373441194526,0.474271171102324,0.429535104067127,0.577046520694562,0.482158334468836,0.570005603994118,0.584326453245753,0.417653425460136,0.499412715716675,0.474992104990977,0.643495906099367,0.464148584576179,0.36072084760193,0.466723279021477,0.555102462036717,0.463094022107103,0.602976678894123,0.454696342051794,0.564555480501058,0.608874467971407,0.442169444297189,0.632751952257728,0.436111660493416,0.609778053235471,0.432350244157472,0.62130534220517,0.56847690332013,0.406992897497887,0.542315894442531,0.486739259002799,0.617314219716766,0.528042027722746,0.456235811953502,0.585398173819701,0.516636833732426,0.531905641908171,0.486810378919909,0.564289179588078,0.515953903466029,0.777334247846033,0.445935288301047,0.525178081083474,0.612508118333289,0.5714328906167,0.571719214896708,0.62416947763158,0.525533982232272,0.552603021265663,0.39916765212006,0.649689126645764,0.573522022640492,0.338241778294506,0.584071384467328,0.531967819488531,0.448081761093484,0.603366397963427,0.470098621259724,0.650619463478812,0.400730920669264,0.440337250645754,0.485961397203451,0.529371377133266,0.46627820958001,0.62715882890222,0.424939417831681,0.51955899723255,0.519107039395561,0.428721462602743,0.530734110404499,0.573644782887485,0.454189392443004,0.639281721722664,0.477988565533891,0.479691507583645,0.64789206303596,0.524776104088002,0.391327014799747,0.492387105180234,0.648758167996414,0.75478789379998,0.54004928530177,0.453023170872074,0.570191006893985
"2",0.473814507012344,0.663872593343676,0.702047750041647,0.586393820909101,0.568933495760112,0.473902783350587,0.476794130762355,0.418068453891312,0.537149574403701,0.584707154691821,0.407604565280488,0.566198264618485,0.711355786390872,0.711265879730732,0.604811342007886,0.574455749245502,0.530422823260509,0.64267833967814,0.532210655007254,0.51180211695256,0.638062121318689,0.452592821583771,0.60718087036328,0.633166277900672,0.351227113639474,0.565140809791371,0.567976402144581,0.673455301929548,0.460197182537897,0.341059093750074,0.514512272724892,0.680281678903523,0.50640525663585,0.591500523413844,0.577619699974342,0.516508661593359,0.711554552505273,0.381379443211203,0.616139862448704,0.431077658225392,0.711771154996362,0.523769550719832,0.684202907009801,0.594055666242813,0.504973196951603,0.526652602463385,0.532872974188149,0.669709783484683,0.603141544957391,0.458154979355758,0.601743624662734,0.507421359578748,0.553972027465209,0.623956157662593,0.553827992644556,0.554709031101676,0.71517177198654,0.528650929504982,0.570288068603869,0.621953360641353,0.644882780077262,0.575523863098456,0.711110126606416,0.615542918352973,0.592977059652962,0.465805703212454,0.617819953091961,0.646270746272268,0.402121280373203,0.598501096342096,0.626762712442149,0.539558097358546,0.699792550309093,0.569602044925477,0.580528809431182,0.418416613674413,0.518666175229745,0.614461896599453,0.482250474240413,0.514390521955552,0.689895826123078,0.440053625898104,0.614783072738527,0.601329500409283,0.4557493278691,0.510687113274669,0.658148093577355,0.529601572271792,0.712882099380821,0.469206791222166,0.418262605169417,0.542508048773603,0.615153801824139,0.436773069775466,0.544453834229643,0.701288656947283,0.695395021734358,0.425128030249978,0.497779423636461,0.638026373496684
"3",0.568499500182872,0.623420830486766,0.68560310770642,0.644228804716933,0.616785094489746,0.524172847472197,0.56619528860389,0.511025221133072,0.571326991763839,0.567069507078486,0.512902164392199,0.643933924787356,0.741490904966855,0.684182126453683,0.536227161335092,0.606446031398343,0.544737570673508,0.656059502454681,0.60456211884489,0.566408745427691,0.645985473010696,0.496036222817334,0.720869216345635,0.606339034737016,0.44597092931819,0.622979347479693,0.635690891269649,0.68693899537825,0.450639738390106,0.405411472862808,0.511271645650832,0.766174506619755,0.517182451265572,0.680216605570093,0.633228183584478,0.574767995237205,0.764004807713222,0.50791930979516,0.63576159845868,0.42834906401731,0.765771830644891,0.701149570010348,0.690079834896763,0.670354053371988,0.605158772172528,0.609830665271108,0.635535502142386,0.632702776452896,0.639146892982598,0.503843517333597,0.706970033756732,0.513852722895701,0.602287711301059,0.60171330109511,0.576424731922765,0.596710820209987,0.766709475251244,0.658569569501261,0.554675894665424,0.696168209506514,0.657255739306544,0.627734897895123,0.695589166232733,0.593709946545195,0.55108236492498,0.540986001570662,0.683942020655723,0.746988006715298,0.533432300420599,0.646641627653768,0.704912080498233,0.525089622267281,0.707400300907302,0.613985455255148,0.581812978057791,0.512190720122682,0.553936274094809,0.56238395549223,0.554056583535541,0.616775946932746,0.719451013995004,0.495489745562787,0.705974789591521,0.619173729731108,0.473840918193678,0.505826878773471,0.634301467716548,0.553845931592419,0.764460750754221,0.463836858780714,0.441205476378609,0.639331358026084,0.657090878983099,0.449524111201009,0.553563483887984,0.64937033799199,0.73796903145554,0.555830574309522,0.566893797811412,0.721674046746048
"4",0.581460531325294,0.742006803767483,0.694379099043487,0.606276904992553,0.707234253328681,0.556563450521679,0.580594919287709,0.595217312770414,0.603532002248814,0.580639009460344,0.606795254597612,0.715333398693811,0.784687133426014,0.639015272806706,0.589701460101826,0.620061040293355,0.654020907778618,0.609552705888313,0.658236184080035,0.666495618402833,0.590016736330948,0.512240523550302,0.711177695403962,0.655993371505715,0.497148465719067,0.595931713890411,0.6524250930089,0.74149456694451,0.558356780713876,0.474382220280369,0.47958159912881,0.856275660411261,0.576896737989158,0.658535649587179,0.675090252283773,0.583433365060484,0.793169727796706,0.552307212509193,0.668318672292484,0.476340779251981,0.8015189828441,0.736154797705585,0.756564926579801,0.808398631757208,0.752100477085845,0.6531618234558,0.767055480134639,0.67266006287434,0.726842049388141,0.597040844367232,0.720469100447337,0.59094090178563,0.6473743423319,0.659051500513924,0.550954810764809,0.67074587649218,0.866146364847315,0.677422538027764,0.586277517386032,0.623112207791142,0.746103685865249,0.654977771307552,0.752089172887648,0.647594605226196,0.5004467928741,0.584071652605153,0.708745923945579,0.826024018859461,0.627586592765173,0.710310869962025,0.708187046973682,0.62352865959707,0.749771738257012,0.581223696812122,0.505460276988718,0.598675111819183,0.56542149191633,0.685545447246223,0.58192673537275,0.662600906484452,0.715055635514007,0.569637691364072,0.684999581553758,0.573048467700138,0.655172309432778,0.61101112066839,0.654411148489127,0.560102278596296,0.758132904649903,0.505326892987481,0.489695217367849,0.684279407741733,0.647224668256885,0.514391674568777,0.550361057168879,0.640027087384214,0.799925754433874,0.554368520223761,0.640337309755684,0.754398851793435
"5",0.614060595211336,0.730414583318933,0.661069853767607,0.608393314163528,0.742431695187819,0.603367112663897,0.457497316301144,0.600425977371237,0.635240975121169,0.684490843717973,0.677104310486009,0.720895266891837,0.733506355432741,0.614067816035532,0.58143059273801,0.621833597081067,0.650152758267777,0.671966177861108,0.664084001950187,0.686674880481674,0.675176109685535,0.518372368035125,0.770559999325336,0.656861993566884,0.56828055813367,0.625408821785654,0.650063194141993,0.689561647346472,0.488632288275262,0.502095603092229,0.46006566283742,0.818606944701523,0.598156863996071,0.667985480732956,0.668804798271861,0.571980286733289,0.750134273112949,0.56846382264987,0.683338500361776,0.416445801813391,0.789380487266766,0.727911763525228,0.810056001387095,0.715588858153868,0.686116132510198,0.699772290216262,0.674111023191492,0.610275720947773,0.758709319424349,0.541243550480099,0.724222867645103,0.628357381741686,0.690187210328719,0.659453120208752,0.539944828268205,0.706583247546112,0.856983691969297,0.687826749942004,0.625780028362029,0.620988675860442,0.742954750061698,0.581608603684693,0.749335756587924,0.679350305135347,0.589312682684523,0.619934493975677,0.821804131196375,0.834317914128716,0.607212177851568,0.706340822017055,0.75166926879962,0.55192242387258,0.759911363302827,0.537419228354605,0.588246824892631,0.719518141490499,0.63202894443631,0.732644078039861,0.604204203888172,0.628195890160744,0.715420501797778,0.610274231079188,0.719584544922908,0.560807863149362,0.661499115894328,0.59998691075979,0.65235732251548,0.468100260604522,0.742327749731022,0.584575963211809,0.499020684121899,0.69586853877641,0.678979279456833,0.538360242122873,0.546945710044704,0.586260228402004,0.761540636715308,0.524745683664729,0.661781985595615,0.733856144915261
"6",0.544646082826452,0.770629848231182,0.65878125808874,0.561616822289117,0.721935767654046,0.658952034274324,0.626759462749502,0.578812946983699,0.67499773120366,0.663398445552832,0.691055251830621,0.733535849273075,0.773115163269784,0.634749308412639,0.583426735846206,0.625795036421513,0.595714602890913,0.690600941180249,0.64231561079142,0.698362205660776,0.709770076559367,0.668433845140077,0.746466991099766,0.645370125464037,0.524497880695667,0.654967033753592,0.578923042358042,0.652204501700107,0.501082636407329,0.55947876924674,0.578792972814053,0.819947757369593,0.642620144242152,0.717043810743993,0.726305607418574,0.619840943032958,0.763062776994315,0.639341176995059,0.724176915416719,0.467268253039468,0.752837444201119,0.694833689508482,0.89917684265138,0.756385116557336,0.630022443106047,0.663199132593335,0.710300106714479,0.586172706680407,0.721112158850702,0.519793397927091,0.736167044338504,0.644750353244344,0.687356150714341,0.669746246582213,0.579262271264494,0.652943582437303,0.918590633196196,0.750964851921123,0.561100483247625,0.668651459438342,0.775513276087155,0.556297137825229,0.735154052064481,0.690945457066134,0.548132790682578,0.657841729754608,0.796945079820682,0.791642333384902,0.647311340781179,0.594259678269263,0.660155207491964,0.621947746894747,0.876084016778167,0.56646912082342,0.594124413122162,0.720585547675282,0.594622344855519,0.754170219910893,0.604324112649517,0.626571067735392,0.759245486900999,0.632383150032949,0.684308610918768,0.57808435880503,0.534370724806567,0.707899229038046,0.682607344175255,0.555580611538986,0.723867388141051,0.585384503555503,0.584132394969957,0.794807771039892,0.721322594614907,0.590440213568897,0.498180299210333,0.609455890010473,0.744124966210786,0.637897007768191,0.696756057360423,0.693250956242553
"7",0.609106031485591,0.667791507837152,0.681519743856159,0.675422231395782,0.673728819779535,0.670600055835802,0.637353352811884,0.639716032261523,0.667542570956458,0.642608062317319,0.727922764824249,0.766056788419157,0.747698554824977,0.681023903070393,0.587813090038993,0.638416768949329,0.638929824150572,0.674380745421912,0.612616144680183,0.710535280388812,0.660591655236148,0.621950928630705,0.733624700362826,0.663656396479587,0.5491921530163,0.652286711447797,0.512652356373415,0.679963793892615,0.514443700525446,0.573095123573666,0.635000374650125,0.774973097788895,0.671494602601961,0.741878924685986,0.75225885783068,0.610287341949374,0.796195715207732,0.669814033405496,0.687184905222955,0.536625333458244,0.712756651265663,0.728316293160365,0.844054314393663,0.662604398849286,0.633956013518019,0.604878554393605,0.711242699809487,0.591927539402196,0.685751445869337,0.563319153138194,0.72193789856064,0.629423558788691,0.573176472292756,0.709764814202026,0.464060338759045,0.636556621552337,0.873211811493325,0.797107401966061,0.590349061349077,0.706276382746857,0.762963608388581,0.566320084476999,0.84090395767499,0.663754355191774,0.625149250296361,0.647047146009617,0.750908783307565,0.760082106280651,0.623587384380761,0.585611820174798,0.610964821556784,0.603297570343755,0.869182177861977,0.559676540790219,0.623857612098639,0.732723439859829,0.57366315554034,0.750505953742445,0.594393491245396,0.687813509312319,0.774620345401124,0.58696530778164,0.660081013314982,0.568579467706217,0.596185946454616,0.703040243802265,0.704704104454021,0.639460570646728,0.745443853187969,0.615433430040284,0.579553689863946,0.764951678860386,0.738598921871506,0.704038178906815,0.550409370531761,0.696370389794599,0.813934866135391,0.611569518890345,0.693183956169027,0.820367725967875
"8",0.653126399346069,0.632126221720841,0.726070032746584,0.594041950419357,0.667936512691989,0.674815043424774,0.571742276964863,0.648509507542208,0.554032877853079,0.643725262284342,0.77168639386308,0.713275151882061,0.731953589236128,0.720381120594827,0.537745674799461,0.541545595344575,0.666378880481094,0.744999024439135,0.648770915260016,0.6377994699918,0.617337294058445,0.486118114921324,0.694142264488809,0.600447714044099,0.622963268127361,0.616973815196837,0.472810026789797,0.703629787459212,0.561411605728561,0.618824424100078,0.5979903501541,0.762561262680135,0.655287694362057,0.722239316779682,0.65224747818851,0.55700278370223,0.884356808609568,0.57062546786309,0.71651235409135,0.5546796202773,0.730573454684231,0.78580273203785,0.88473946023439,0.575731497394017,0.623919003315756,0.547703954933839,0.704160751726491,0.516421833897613,0.699708435370496,0.646083002027806,0.596906441311929,0.689695959164453,0.650715279527085,0.665655664258055,0.589196935390779,0.644232463795793,0.907057659836707,0.706322013097224,0.582499918702703,0.699543099574151,0.701562081770291,0.567885580802105,0.840107146632724,0.656229410196688,0.647798658492686,0.666692526870899,0.729168252836283,0.852326601123767,0.677034352373307,0.629631145479931,0.569665577583108,0.657438383037864,0.802939377519605,0.496764051211648,0.630908437243714,0.713802885359721,0.473107756588196,0.689145796268503,0.63838065795363,0.717164294180893,0.747725275618827,0.55111357733043,0.683302635190525,0.619039318624493,0.675694169728115,0.74151950958572,0.742424687332802,0.617660592846315,0.738604942259258,0.496435469566409,0.584214361036838,0.702796042143859,0.752065959024535,0.666647982815077,0.474175408763116,0.647411085448072,0.833126070089982,0.635292587864696,0.750301558527063,0.824064975297732
"9",0.706655181761333,0.587635268363746,0.803079761089591,0.607193616791572,0.67483627520894,0.668478290789088,0.52970040151913,0.578168165769984,0.601258051101905,0.576684992337429,0.804256588358427,0.674280378389545,0.70835006783038,0.674476319725545,0.645066334673328,0.484114844074732,0.654109091688442,0.677353138821078,0.616741240518209,0.704616406307218,0.578966329374272,0.318365998060068,0.705636618908044,0.611307263172103,0.648830179538996,0.620652922404484,0.535598805541619,0.701739700423276,0.613816938630891,0.522601724748361,0.5757777738083,0.763702182605885,0.726914873870556,0.72872944117836,0.594353172497805,0.538427066642145,0.85902376889301,0.481709810097742,0.664290293773237,0.57812334030008,0.636183279790244,0.813016588750515,0.852044543896728,0.623585510289853,0.65558971042768,0.533846678501585,0.700126493639598,0.41742971807777,0.691547380311316,0.551235633842485,0.687268825754105,0.644425558866237,0.681710213793791,0.671365265060225,0.56015883226602,0.631226585810806,0.848721843312082,0.764979009164743,0.607785413788375,0.65007345605861,0.654124226191335,0.606447764012135,0.789466096807708,0.613324395511564,0.609560177667864,0.602777486717226,0.777239578171536,0.829197073700918,0.654547207121014,0.619654422188998,0.521362335603621,0.651976759017332,0.763455896598758,0.5653176781394,0.580427047001414,0.715367792776554,0.315094578146966,0.718391681261219,0.651209529124237,0.67875901814498,0.664436611581138,0.532038579732187,0.702367843771391,0.545859863185308,0.642154787037456,0.755534409879038,0.815080988608972,0.688569461159111,0.708758915014756,0.541890179707041,0.596100467379471,0.674271664123654,0.745429322437486,0.590058908638047,0.322312360436887,0.646044519420598,0.768952555379711,0.537308562945728,0.683366141519142,0.857640162929491
"10",0.658298948265425,0.55424727896209,0.898612526005342,0.601478217951846,0.716836248303546,0.709018297960278,0.668986016654647,0.641689579629221,0.659679164206957,0.643812768110507,0.79020038697857,0.722450125003796,0.698164355301608,0.713718543122501,0.62619583294322,0.431585411899403,0.71928258326527,0.647830504294133,0.71215923392019,0.726946597843333,0.606342530506423,0.427239298648686,0.686464020583932,0.621274274810099,0.719691002814654,0.672435080703564,0.592161229049085,0.725768699969877,0.577612527169818,0.658952019688769,0.629461506884148,0.75739837765534,0.714641431993442,0.694759830820479,0.722795644124251,0.521098133413102,0.91380898651009,0.425734091549238,0.712088490534572,0.596069805173777,0.662567321320239,0.866898123314948,0.877263961399622,0.572881597536238,0.69203724701752,0.591528617810329,0.803134767485359,0.480541608454475,0.61433078177817,0.601568088900929,0.704776845487999,0.685781775350473,0.705932340470464,0.720680468440042,0.519020610390378,0.730470356098734,0.863565769078459,0.899942861434989,0.646988490107397,0.705570902615815,0.632544237028203,0.608651145072635,0.765640889377171,0.665373070321728,0.600344222110172,0.606236005229864,0.781580026630229,0.909952478836096,0.67159393598778,0.672950302735606,0.646709047631467,0.59763538385807,0.742688339260697,0.671581259027361,0.654923611128767,0.832289946936298,0.432649032138471,0.690372728215448,0.594584982768309,0.717730630460366,0.679518759550152,0.623199294091144,0.758129085214997,0.613988587409576,0.694039114471857,0.764525034618916,0.726069605319438,0.730284253738604,0.734922630681495,0.493597408487165,0.662302834389741,0.669530800429749,0.778798762545679,0.530769822883223,0.515415528572053,0.754846807677607,0.756470776921311,0.531404480561768,0.667148104908816,0.920297789458042
